word,2012_freq
network,791
system,445
algorithm,406
model,390
cod,325
analys,324
optim,294
dat,251
learn,244
graph,232
comput,231
gen,226
distribut,220
channel,215
wireless,199
apply,195
efficy,180
inform,177
sens,170
process,163
perform,158
complex,157
dynam,156
im,153
design,152
control,150
bound,148
class,146
commun,143
approxim,138
linear,129
us,127
random,123
sec,123
tim,122
funct,120
detect,120
log,118
techn,116
estim,116
improv,116
gam,114
loc,107
soc,105
stat,104
web,103
program,102
mobl,102
protocol,100
prob,98
evalu,95
spars,93
study,93
search,93
fast,90
relay,89
solv,89
set,88
adapt,88
method,86
rout,84
multipl,83
rel,83
framework,83
bayes,83
pow,82
minim,82
onlin,81
interf,80
compress,78
clust,78
tre,77
op,76
energy,76
capac,75
constraint,74
robust,74
test,74
paramet,73
plan,73
vary,72
quant,71
sem,70
meas,70
autom,70
scheduling,69
langu,69
simpl,68
low,68
predict,68
the,67
hybrid,67
novel,66
serv,66
maxim,66
decid,66
cognit,66
softw,66
coop,64
man,64
toward,64
larg,64
feat,64
sign,63
form,63
select,63
query,63
diff,63
min,63
weight,62
scal,62
cloud,61
rat,61
inf,61
sequ,61
effect,61
decod,61
reduc,61
access,61
charact,60
mimo,59
ord,59
automat,59
er,59
impl,59
mod,58
part,58
sim,57
transmit,57
scheme,57
dist,57
architect,56
parallel,56
problem,56
stochast,55
develop,55
matrix,55
combin,55
alloc,55
priv,55
environ,54
sourc,54
act,54
gauss,52
sampl,52
survey,52
approach,52
repres,52
vis,52
machin,51
mech,51
fuzzy,50
integr,50
spectr,50
spac,49
text,49
resourc,49
fact,49
ad,49
finit,49
markov,48
lat,48
enh,48
filt,48
reg,48
transform,48
construct,48
direct,47
broadcast,47
comp,47
extract,47
match,47
extend,47
met,47
pattern,46
cellul,46
cost,46
flow,46
numb,46
structure,46
collab,45
heterog,45
path,45
id,45
map,45
object,45
cas,45
rank,43
evolv,43
recognit,43
real,43
knowledg,42
connect,42
interact,42
bas,41
databas,41
determin,41
typ,41
proof,41
point,41
col,41
equ,40
link,40
group,40
cont,40
discret,39
stabl,39
intellig,39
condit,39
joint,39
stor,39
engin,39
comparison,38
recovery,38
attack,38
result,38
property,38
delay,38
feedback,37
project,37
mem,37
block,37
key,36
med,36
cov,36
prop,36
polynom,36
bin,36
radio,35
hierarch,35
it,35
field,35
hoc,35
auth,35
rul,35
convex,35
strategy,35
ver,35
spat,35
ag,35
degr,34
review,34
reconstruct,34
